Database,Record Type,Term,Submission Type,Data Element,Value,Percentage of Submission,Count
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.001082219,37
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009620123,41
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.001015985,45
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0007374631,23
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009376274,23
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.001217423,27
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CA,0.000885016,26
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009422787,35
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.001051284,46
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0007830241,30
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0007105125,23
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CA,0.000771233,16
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009624367,34
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.000776328,26
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008273404,26
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009897724,27
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0007572721,17
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.001095515,48
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008898029,45
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008638562,30
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009526834,30
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0010529,33
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0007815373,17
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008421396,31
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009228367,26
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CA,0.000856135,25
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.000918347,23
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008476906,37
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CA,0.000724256,22
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008356483,37
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008129303,34
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0008727962,35
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CA,0.0009928694,33
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,CV,3.383408E-05,1
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CV,2.924917E-05,1
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,CV,3.25362E-05,1
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CV,3.403908E-05,1
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CV,2.692225E-05,1
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CV,3.089185E-05,1
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CV,3.549372E-05,1
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CV,3.42454E-05,1
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CV,2.985877E-05,1
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CV,3.182079E-05,1
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CV,3.292073E-05,1
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CV,2.258509E-05,1
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CV,3.008695E-05,1
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CV,4.454541E-05,1
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CV,1.97734E-05,1
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CV,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CV,3.175611E-05,1
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,CJ,3.25362E-05,1
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,CJ,2.581445E-05,1
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,CJ,6.766815E-05,2
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CJ,8.153282E-05,2
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CJ,4.508973E-05,1
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CJ,2.924917E-05,1
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CJ,0.0001021172,3
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CJ,2.830696E-05,1
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CJ,2.985877E-05,1
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CJ,6.178369E-05,2
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CJ,3.549372E-05,1
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CJ,3.992813E-05,1
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CJ,6.584146E-05,2
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CJ,2.390972E-05,1
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CJ,6.01739E-05,2
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CJ,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CJ,9.526834E-05,3
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,CT,3.383408E-05,1
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CT,5.849835E-05,2
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,CT,6.50724E-05,2
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,CT,0.0001290722,5
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CT,9.619084E-05,3
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CT,4.076641E-05,1
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CT,3.403908E-05,1
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CT,2.692225E-05,1
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CT,4.597279E-05,1
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CT,3.42454E-05,1
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CT,3.992813E-05,1
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CT,6.873167E-05,3
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CT,4.820206E-05,1
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CT,8.492088E-05,3
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CT,6.364157E-05,2
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CT,5.22016E-05,2
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CT,9.563887E-05,4
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CT,7.481111E-05,3
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CT,3.008695E-05,1
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CT,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CT,7.909359E-05,4
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CT,8.638563E-05,3
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CT,3.175611E-05,1
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,CD,0.0001032578,4
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CD,9.619084E-05,3
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CD,8.153282E-05,2
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CD,3.403908E-05,1
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CD,8.076675E-05,3
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CD,4.597279E-05,1
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CD,4.820206E-05,1
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CD,5.661392E-05,2
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CD,2.985877E-05,1
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CD,3.182079E-05,1
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CD,5.22016E-05,2
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CD,3.089185E-05,1
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CD,3.549372E-05,1
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CD,3.42454E-05,1
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CD,3.992813E-05,1
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CD,4.582111E-05,2
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CD,4.454541E-05,1
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CD,5.932019E-05,3
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CD,2.879521E-05,1
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CD,3.175611E-05,1
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CD,0.0001129254,5
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CD,7.172915E-05,3
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CD,7.481111E-05,3
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CD,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,CI,6.766815E-05,2
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001626916,5
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001128872,5
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,CI,9.798158E-05,4
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,CI,6.50724E-05,2
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.00023233,9
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CI,5.849835E-05,2
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001173186,5
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CI,9.619084E-05,3
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CI,8.153282E-05,2
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001803589,4
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001701954,5
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.000215378,8
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CI,9.640412E-05,2
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CI,8.492088E-05,3
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0002388701,8
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001591039,5
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001064812,3
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001369816,4
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001197844,3
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001374633,6
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001276243,4
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CI,9.194557E-05,2
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CI,5.433159E-05,2
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.00011427,5
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CI,7.83024E-05,3
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CI,9.267555E-05,3
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CI,9.876218E-05,3
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0002032658,9
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001195486,5
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001246852,5
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CI,6.01739E-05,2
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001099747,3
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CI,4.454541E-05,1
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001597626,7
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001779606,9
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CI,8.638563E-05,3
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CI,0.0001905367,6
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0002204585,9
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,CH,9.030976E-05,4
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.001008622,31
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0008518767,33
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.001184193,35
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0001626916,5
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0009652227,33
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0001877097,8
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0007053995,22
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0009376274,23
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0008116151,18
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0001595303,5
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001011401,22
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0002988237,11
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.00124228,35
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.0009246258,27
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0007187063,18
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001008064,44
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.0008509769,25
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001238423,46
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.001060445,22
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0008492088,30
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001194351,40
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001050086,33
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0001599781,7
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0007047216,27
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.00117389,38
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,CH,0.001152225,35
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0007904781,35
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001123757,47
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0006732999,27
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001173391,39
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0003299241,9
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.001380908,31
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0001597626,7
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0008304827,42
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0007774706,27
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,CH,0.0007939028,25
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,106,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,115,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,208,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,310,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,313,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,316,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,KT,0,0
SDB,1,309,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,307,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,314,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,107,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,213,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,110,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,213,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,308,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,316,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,109,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,111,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,113,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,116,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,108,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,114,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,206,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,214,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,215,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,112,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,311,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,207,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,312,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,315,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,114,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,212,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,214,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,215,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,315,B,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,209,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,210,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,211,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
SDB,1,314,E,DE1033-NATION-OF-CITIZENSHIP,IP,0,0
